time,leg_x,leg_y,leg_z,foot_x,foot_y,foot_z
7.819997,-0.4609022,0.371484,0.4657666,
7.839997,-0.4582496,0.3718791,0.4713189,
7.859997,-0.4555871,0.3722594,0.4767853,
7.879997,-0.4529312,0.3726211,0.4821119,
7.899997,-0.4502306,0.3729749,0.4875442,
7.919997,-0.4475331,0.3732898,0.4927753,
7.939997,-0.4449382,0.3735754,0.4976108,
7.959997,-0.4426003,0.3738575,0.5019295,
7.979997,-0.4409881,0.3742218,0.5054879,
7.999997,-0.4389462,0.374608,0.5109726,
8.019998,-0.4367809,0.3747458,0.5151463,
8.039997,-0.4346199,0.3748951,0.5196542,
8.059998,-0.432528,0.3750477,0.524031,
8.079997,-0.4305196,0.3752055,0.5283754,
8.099998,-0.428555,0.3753135,0.5326577,
8.119997,-0.426636,0.3753641,0.5368021,
8.139997,-0.4247925,0.3753822,0.5408132,
8.159997,-0.4230428,0.375376,0.5446664,
8.179997,-0.4214101,0.3753409,0.5483317,
8.199997,-0.4199376,0.3752789,0.551757,
8.219997,-0.4187117,0.3752298,0.5550107,
8.239997,-0.4173777,0.3751755,0.5588117,
8.259997,-0.4160867,0.3749866,0.5616343,
8.279997,-0.4148917,0.3747866,0.5645846,
8.299997,-0.4137969,0.3745527,0.5674312,
8.319997,-0.4128027,0.3742828,0.570138,
8.339997,-0.411907,0.3739786,0.5726963,
8.359997,-0.4111059,0.373641,0.5751035,
8.379997,-0.410399,0.3732674,0.5773551,
8.399997,-0.4097676,0.3728523,0.5794698,
8.419997,-0.4092278,0.3723962,0.5814039,
8.439997,-0.4087982,0.3719127,0.5831626,
8.459997,-0.4084868,0.3714044,0.584739,
8.479997,-0.4082928,0.3708701,0.5861365,
8.499997,-0.4082112,0.3703122,0.5873685,
8.519997,-0.4082277,0.369729,0.5884404,
8.539997,-0.408329,0.3691175,0.5893555,
8.559997,-0.4085188,0.3684776,0.5901097,
8.579997,-0.4088004,0.3678117,0.5907001,
8.599997,-0.4091794,0.3671234,0.5911255,
8.619997,-0.4096639,0.366415,0.5913633,
8.639997,-0.4102502,0.365689,0.5914204,
8.659997,-0.4098582,0.364887,0.5926593,
8.679996,-0.4098868,0.3641486,0.5930423,
8.699997,-0.410315,0.3634665,0.5928977,
8.719996,-0.4110913,0.3628318,0.5923365,
8.739997,-0.4115219,0.3620937,0.5925174,
8.759997,-0.4127836,0.361505,0.5915022,
8.779997,-0.414598,0.3610208,0.5897131,
8.799997,-0.4169049,0.3606269,0.5871707,
8.819997,-0.4192123,0.3602204,0.5846794,
8.839997,-0.4217234,0.3598502,0.5819324,
